Incident ID,Date, Confirmed Time,Estimated Time,Governorate,District,Area,Target,Main category,Sub-category,Air Raids,Naval,Fatalities ,Woman,Child,Injured ,Woman,Child
175,31/03/2015,10,Midday,Dhalie,Al-Dhalie,-,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
176,31/03/2015,19,Evening,Dhalie,Al-Dhalie,-,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
177,31/03/2015,3,Early-Morning,Hajja,Harad,-,2nd Border Guards Brigade,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
178,31/03/2015,unkn,Morning,Hajja,Harad,-,DHL Mails Bus,Infrastructure,Transport,1,,1,0,0,7,0,0
179,31/03/2015,19,Evening,Hajja,Harad,-,Harad Customs,Infrastructure,Gov. compounds,1,,0,0,0,0,0,0
180,31/03/2015,20,Evening,Hajja,Harad,-,Al-Twal Crossing-Border,Infrastructure,Transport,unkn,,0,0,0,0,0,0
181,31/03/2015,22,Night,Hajja,Midi,-,Midi Port,Infrastructure,Transport,unkn,,6,0,0,0,0,0
182,31/03/2015,1,Early-Morning,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
183,31/03/2015,unkn,Unknown,Hudaydah,,-,Al-Ahliyah oil and packaging materials company,Economic_infrastructure,Private factory,unkn,,0,0,0,0,0,0
184,31/03/2015,unkn,Unknown,Hudaydah,,,Al-Tadhamoniyah soft drinks company,Economic_infrastructure,Private factory,unkn,,0,0,0,0,0,0
185,31/03/2015,23,Night,Hudaydah,Al-Hali,Kilo 16,Yamani Dairy Factory,Economic_infrastructure,Private factory,4,,31,0,0,11,0,0
186,31/03/2015,24,Night,Hudaydah,,,Dar Al-Dhyafah,Unknown,Unknown,unkn,,0,0,0,0,0,0
187,31/03/2015,24,Night,Hudaydah,Bajil,-,Coastal Defence Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
188,31/03/2015,24,Night,Hudaydah,Al-Hali,Jaizan Road,The Traffiq Police,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
189,31/03/2015,3,Early-Morning,Ibb,Yarim,Kitab,Thawabah and Al-Qadiri Fuel Stations and Two Oil Trucks,Economic_infrastructure,Oil & Gas,8,,0,0,0,0,0,0
190,31/03/2015,3,Early-Morning,Ibb,Yarim,Al-Dhawrain,Al-Dhawrain Checkpoint,Military_Security_Target,Checkpoints,unkn,,0,0,0,0,0,0
191,31/03/2015,22,Night,Ibb,Yarim,The City,55th Artillery Brigade,Military_Security_Target,Military Site,unkn,,14,2,2,42,8,8
192,31/03/2015,20,Evening,Marib,Marib,Sahn Al-Jin,Missiles Battalion,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
193,31/03/2015,unkn,Evening,Marib,Marib,-,Military forces (Protection Oil pipeline),Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
194,31/03/2015,unkn,Early-Morning,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
195,31/03/2015,12,Early-Morning,Saada,Shada'a,Al-Mothalath,Governmental Compound,Infrastructure,Gov. compounds,4,,0,0,0,0,0,0
196,31/03/2015,12,Early-Morning,Saada,Shada'a,Al-Mothalath,Security HQ,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
197,31/03/2015,unkn,Midday,Saada,Al-Dhaher,"Al-Hassamah, Wadi Layh",Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
198,31/03/2015,unkn,Midday,Saada,Razih,Aqabat Bisbas,Pro-Houthi forces,Military_Security_Target,Forces,3,,0,0,0,0,0,0
199,31/03/2015,unkn,Evening,Saada,Haydan,Marran,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
200,31/03/2015,21,Evening,Saada,Shada'a,-,Unknown,Unknown,Unknown,12,,0,0,0,0,0,0
201,31/03/2015,unkn,Morning,Shabwa,Bayhan,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
202,31/03/2015,2,Early-Morning,Taiz,Al-Mukha,-,Air Defence Military Sites,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
203,01/04/2015,1,Early-Morning,Capital,Ma'ain,Madhbah,Al-Sha'ab Stadium,Infrastructure,Sport Facility,unkn,,0,0,0,0,0,0
204,01/04/2015,20,Evening,Capital,Azal,Noqom Mountain,Military Site,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
205,01/04/2015,20,Evening,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
206,01/04/2015,unkn,Evening,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
207,01/04/2015,unkn,Evening,Capital,Al-Thawrah,Al-Jiraf,Residential Area,Civilian,Residential Area,unkn,,0,0,0,0,0,0
208,01/04/2015,unkn,Evening,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
209,01/04/2015,unkn,Evening,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
210,01/04/2015,19,Evening,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
211,01/04/2015,19,Evening,Sanaa,Bani Matar,Ayban Mountain,Unknown,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
212,01/04/2015,19,Evening,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
213,01/04/2015,unkn,Evening,Sanaa,Hamdan,-,YEC Food Storage Units,Economic_infrastructure,Food (storage/transportation),2,,0,0,0,0,0,0
214,01/04/2015,unkn,Evening,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
215,01/04/2015,unkn,Midday,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,unkn,,0,0,0,0,0,0
216,01/04/2015,12,Midday,Aden,Dar Sa'ad,-,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
217,01/04/2015,unkn,Midday,Aden,Dar Sa'ad,,Governmental Compound,Infrastructure,Gov. compounds,unkn,,0,0,0,0,0,0
218,01/04/2015,unkn,Afternoon,Aden,,Green City,Building (Reportedly used by pro-Houthi forces),Unknown,Unknown,unkn,,0,0,0,0,0,0
219,01/04/2015,unkn,Midday,Hajja,Harad,Al-Mazraq,IDPs Camp,Civilian,Residential Area,3,,0,0,0,0,0,0
220,01/04/2015,unkn,Midday,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Forces Base(67th aviation Brigade weapons stores),Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
221,01/04/2015,unkn,Midday,Hudaydah,Bajil,Kilo 7,Coastal Defence Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
222,01/04/2015,unkn,Midday,Ibb,Yarim,-,55th Artillery Brigade,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
223,01/04/2015,4,Early-Morning,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
224,01/04/2015,unkn,Early-Morning,Saada,Razih,Haram Mountain,125th Infantry Brigade Military Sites,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
225,01/04/2015,unkn,Early-Morning,Saada,Haydan,Al-Sharfah,Residential Area,Civilian,Residential Area,1,,0,0,0,0,0,0
226,01/04/2015,6,Morning,Saada,Sa'ada,The City,9th Mechanized Infantry Brigade,Military_Security_Target,Military Site,4,,0,0,0,0,0,0
227,01/04/2015,6,Morning,Saada,Sa'ada,The City,Sa'ada Military HQ ,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
228,01/04/2015,unkn,Unknown,Saada,Haydan,Marran,Al-Majazain Cemenetry,Unknown,Unknown,unkn,unkn,0,0,0,0,0,0
229,01/04/2015,unkn,Morning,Saada,Sa'ada,The City,Republican Guards Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
230,01/04/2015,unkn,Morning,Saada,Sa'ada,The City,Military police camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
231,01/04/2015,15,Afternoon,Saada,Razih,-,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
232,01/04/2015,unkn,Afternoon,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,1,,2,2,0,0,0,0
233,01/04/2015,unkn,Afternoon,Saada,Sa'ada,The City,Al-Saifi Military Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
234,02/04/2015,unkn,Early-Morning,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
235,02/04/2015,unkn,Early-Morning,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
236,02/04/2015,unkn,Early-Morning,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
237,02/04/2015,24,Night,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
238,02/04/2015,18,Evening,Aden,Khor Maksar,Al-Sawlaban ,SSF Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
239,02/04/2015,17,Evening,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,unkn,30,0,0,0,0,0,0
240,02/04/2015,12,Midday,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,Infrastructure,Transport,1,,0,0,0,0,0,0
241,02/04/2015,20,Evening,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
242,02/04/2015,unkn,Unknown,Marib,,-,Air Defence Military Sites (assigned to protect Oil facility),Military_Security_Target,Military Site,5,,0,0,0,0,0,0
243,02/04/2015,unkn,Evening,Saada,Al-Dhaher,Qahrat Al-Nas,Residential Area,Civilian,Residential Area,unkn,,0,0,0,0,0,0
244,02/04/2015,unkn,Evening,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,unkn,,2,0,0,3,0,0
245,02/04/2015,19,Evening,Taiz,Dhubab,Mion Island,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
246,02/04/2015,19,Evening,Taiz,Dhubab,Bab Al-Mandab,17th Infantry Brigade,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
247,02/04/2015,21,Evening,Taiz,Mawyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,1,,0,0,0,0,0,0
248,03/04/2015,22,Night,Sanaa,Bani Matar,Hajar Okaysh Village,Residential Area,Civilian,Residential Area,unkn,,11,2,7,7,2,3
249,03/04/2015,20,Evening,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,unkn,unkn,0,0,0,0,0,0
250,03/04/2015,unkn,Evening,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
251,03/04/2015,unkn,Evening,Aden,Khor Maksar,Al-Sawlaban,SSF Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
252,03/04/2015,23,Night,Aden,Khor Maksar,Al-Alam,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,0,0,0,0,0,0
253,03/04/2015,unkn,Night,Aden,,Green City,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
254,03/04/2015,unkn,Unknown,Saada,Haydan,"Marran, Watlan",Residential Area,Civilian,Residential Area,unkn,,1,0,0,4,1,1
255,03/04/2015,unkn,Unknown,Saada,Shada'a,-,Residential Area,Civilian,Residential Area,unkn,,0,0,0,0,0,0
256,03/04/2015,unkn,Unknown,Saada,Al-Dhaher,-,Residential Area,Civilian,Residential Area,unkn,,0,0,0,0,0,0
257,04/04/2015,17,Evening,Capital,Azal,Noqon Mountain,Weapons Storage,Military_Security_Target,Weapon Storage,unkn,,0,0,0,0,0,0
258,04/04/2015,18,Evening,Capital,Shu'oub,Sawan,Military Engineering Unit,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
259,04/04/2015,18,Evening,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
260,04/04/2015,18,Evening,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
261,04/04/2015,18,Evening,Capital,Shu'oub,-,Military police camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
262,04/04/2015,17,Evening,Capital,Al-Thawrah,Al-Jiraf,Houthi Political Office,Political_Tribal ,HQ,unkn,,2,0,0,3,0,0
263,04/04/2015,18,Evening,Capital,Al-Thawrah,Airport Road,Military Academy,Military_Security_Target,Military Site,unkn,,0,0,0,15,0,0
264,04/04/2015,19,Evening,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,unkn,,0,0,0,0,0,0
265,04/04/2015,19,Evening,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
266,04/04/2015,unkn,Midday,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
267,04/04/2015,unkn,Midday,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
268,04/04/2015,18,Evening,Sanaa,Arhab,Al-Sama'a,Al-Sama'a Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
269,04/04/2015,18,Evening,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
270,04/04/2015,18,Evening,Sanaa,Bani Hushaysh,Sarif,National Security,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
271,04/04/2015,1,Early-Morning,Abyan,Khanfir,Shaqrah,Larib Military Camp,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
272,04/04/2015,18,Evening,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
273,04/04/2015,19,Evening,Aden,Khor Maksar,Al-Omal Island,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,0,0,0,0,0,0
274,04/04/2015,unkn,Evening,Aden,Al-Mualla,Coastal Areas,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,0,0,0,0,0,0
275,04/04/2015,23,Night,Bayda,Mukayras,Thurah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
276,04/04/2015,23,Night,Bayda,No'man,Aqabat Al-Qandha'a,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
277,04/04/2015,17,Afternoon,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
278,04/04/2015,17,Afternoon,Saada,Baqim,Al-Qarad,Civilian's house,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
279,04/04/2015,18,Evening,Saada,Baqim,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
280,04/04/2015,unkn,Unknown,Saada,Kitaf Wa Al-Boqe'e,"Al-Malil, Al-Ajashir, Taiybah",Residential Area,Civilian,Residential Area,8,,0,0,0,0,0,0
281,04/04/2015,unkn,Unknown,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,101st Infantry Brigade,Military_Security_Target,Military Site,5,,0,0,0,0,0,0
282,04/04/2015,unkn,Unknown,Saada,Sa'ada,The City,Near Al-Saifi Military Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
283,04/04/2015,unkn,Unknown,Saada,Majz,Al-Ja'malah,Residential Area,Civilian,Residential Area,2,,0,0,0,0,0,0
284,05/04/2015,13,Midday,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
285,05/04/2015,21,Evening,Sanaa,Bani Matar,Bahman Shihab,Residential Area,Civilian,Residential Area,unkn,,0,0,0,3,0,3
286,05/04/2015,23,Night,Aden,Khor Maksar,Coastal Line,Commercial Compound,Economic_infrastructure,Private business,unkn,unkn,0,0,0,0,0,0
287,05/04/2015,20,Evening,Dhalie,Al-Dhalie,Near Habil Jabary,Anti-Houthi Groups,Military_Security_Target,Forces,4,,0,0,0,0,0,0
288,05/04/2015,20,Evening,Dhalie,Damt,Al-Zoraiqa'a Valley,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
289,05/04/2015,unkn,Night,Dhalie,Al-Dhalie,The City,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
290,05/04/2015,9,Evening,Hajja,Midi,Mayfa'an,Fruit Farm,Economic_infrastructure,Farms,unkn,,0,0,0,0,0,0
291,05/04/2015,9,Morning,Hudaydah,Hays,The City,5 Flour Trucks,Economic_infrastructure,Food (storage/transportation),unkn,,3,0,0,9,0,0
292,05/04/2015,22,Night,Hudaydah,Al-Salif,-,Al-Salif Port,Infrastructure,Transport,unkn,,0,0,0,0,0,0
293,05/04/2015,22,Night,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Defence Military Sites,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
294,05/04/2015,17,Afternoon,Lahj,Al-Musaymir,Aqqan,Aqqan Bridge,Infrastructure,Transport,unkn,,0,0,0,0,0,0
295,05/04/2015,17,Afternoon,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
296,05/04/2015,19,Evening,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
297,05/04/2015,4,Early-Morning,Saada,Sa'ada,The City,Security HQ,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
298,05/04/2015,4,Early-Morning,Saada,Sa'ada,The City,SSF Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
299,05/04/2015,unkn,Unknown,Saada,Al-Dhaher,Al-Malaheet,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
300,05/04/2015,unkn,Unknown,Saada,Ghamir,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
301,05/04/2015,unkn,Night,Saada,Razih,Sha'arah,Two Houses,Civilian,Residential Area,3,,0,0,0,0,0,0
302,05/04/2015,unkn,Night,Saada,Razih,Sha'arah,Mosque,Civilian,Mosque,3,,0,0,0,0,0,0
303,05/04/2015,unkn,Night,Saada,Kitaf Wa Al-Boqe'e,-,Mountains ,Unknown,Unknown,3,,0,0,0,0,0,0
304,05/04/2015,unkn,Night,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
305,05/04/2015,24,Night,Saada,Sa'ada,The City,Daghfal house,Civilian,Residential Area,unkn,,0,0,0,0,0,0
306,05/04/2015,unkn,Night,Saada,Sihar,"Al Al-Sarbi, Al-Sama'a Mountain",Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
307,06/04/2015,16,Afternoon,Capital,Ma'ain,Near Azal hospital,Al-Kaboos Tanks Factory,Economic_infrastructure,Private factory,unkn,,4,0,0,2,0,0
308,06/04/2015,16,Afternoon,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
309,06/04/2015,22,Night,Capital,Ma'ain,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
310,06/04/2015,15,Afternoon,Sanaa,Bani Matar,Bait Rijal,Residential Area,Civilian,Residential Area,3,,5,2,3,6,3,1
311,06/04/2015,16,Afternoon,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
312,06/04/2015,16,Afternoon,Sanaa,Bani Matar,Al-Sobahah,Fuel storage,Economic_infrastructure,Oil & Gas,unkn,,0,0,0,0,0,0
313,06/04/2015,unkn,Unknown,Sanaa,Bani Matar,-,Al-Rasheed Industiral compound,Economic_infrastructure,Private factory,unkn,,0,0,0,0,0,0
314,06/04/2015,unkn,Unknown,Sanaa,Bani Matar,Bait Adhran,Ibrahim Al-Marri Plastick pipes factory,Economic_infrastructure,Private factory,unkn,,0,0,0,0,0,0
315,06/04/2015,16,Afternoon,Sanaa,Sanhan,Al-Tikhraf Village,Residential Area,Civilian,Residential Area,unkn,,2,0,0,3,0,0
316,06/04/2015,20,Evening,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,4,0,0
317,06/04/2015,20,Evening,Sanaa,Bani Matar,Ayban Mountain,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
318,06/04/2015,unkn,Midday,Dhalie,Al-Dhalie,The City,Labozah Military Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
319,06/04/2015,16,Afternoon,Dhalie,Al-Dhalie,Sinah,Governmental Compound,Infrastructure,Gov. compounds,unkn,,0,0,0,0,0,0
320,06/04/2015,16,Afternoon,Dhalie,Al-Dhalie,The City,"SSF Camp, Aboud Military Camp",Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
321,06/04/2015,unkn,Evening,Hajja,Harad,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
322,06/04/2015,unkn,Morning,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
323,06/04/2015,13,Morning,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
324,06/04/2015,18,Evening,Marib,Majzar,Al-Safra'a,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
325,06/04/2015,1,Early-Morning,Saada,Sihar,Al-Anad,Civilian's house,Civilian,Residential Area,1,,7,4,2,0,0,0
326,06/04/2015,unkn,Early-Morning,Saada,Razih,Shia'arah,Houses,Civilian,Residential Area,3,,0,0,0,0,0,0
327,06/04/2015,unkn,Early-Morning,Saada,Kitaf Wa Al-Boqe'e,-,Mountains,Unknown,Unknown,3,,0,0,0,0,0,0
328,06/04/2015,unkn,Early-Morning,Saada,Sihar,"Bani Muadh, Al Al-Sabrah",Residential Area,Civilian,Residential Area,unkn,,0,0,0,0,0,0
329,06/04/2015,10,Midday,Saada,Saqain,Al-Sha'af,Telecommunications Network,Infrastructure,Communication,unkn,,0,0,0,0,0,0
330,06/04/2015,17,Afternoon,Saada,Razih,-,Gas Station,Economic_infrastructure,Oil & Gas,unkn,,0,0,0,0,0,0
331,06/04/2015,unkn,Evening,Saada,Razih,Al-Mahnak,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
332,06/04/2015,unkn,Evening,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
333,07/04/2015,16,Afternoon,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
334,07/04/2015,18,Evening,Sanaa,Sanhan,Raymah Humaid ,Raymah Humaid Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
335,07/04/2015,unkn,Midday,Aden,Al-Buraiqah,Beer Ahmad,Beer Ahmad Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
336,07/04/2015,17,Afternoon,Aden,Khor Maksar,Gahzi Alwan,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0
337,07/04/2015,7,Morning,Bayda,Mukayras,-,117th Mechanized Infantry Brigade (Al-Majd Military Camp),Military_Security_Target,Military Site,3,,0,0,0,0,0,0
338,07/04/2015,unkn,Evening,Dhalie,Qatabah,Murays,Al-Sadrayn Military Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
339,07/04/2015,unkn,Afternoon,Hajja,Midi,-,Governmental Compound,Infrastructure,Gov. compounds,unkn,,0,0,0,0,0,0
340,07/04/2015,unkn,Afternoon,Hajja,Midi,-,School,Educational_facility,School,unkn,,5,0,0,5,0,0
341,07/04/2015,unkn,Morning,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,5,,0,0,0,0,0,0
342,07/04/2015,12,Midday,Ibb,Al-Sabrah,Maytam,Al-Sabatain school,Educational_facility,School,unkn,,3,0,0,6,0,0
343,07/04/2015,18,Evening,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
344,07/04/2015,unkn,Midday,Lahj,Al-Musaymir,Aqqan,Aqqan Bridge,Infrastructure,Transport,unkn,,0,0,0,0,0,0
345,07/04/2015,16,Afternoon,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
346,07/04/2015,16,Afternoon,Lahj,Tuban,Sabir,Near a Busness Man Yard,Economic_infrastructure,Private business,1,,0,0,0,0,0,0
347,07/04/2015,2,Midday,Marib,Harib,Najd Marqad,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
348,07/04/2015,15,Afternoon,Saada,Al-Dhaher,Al-Malaheet,Telecommunications Network,Infrastructure,Communication,unkn,,0,0,0,0,0,0
349,07/04/2015,unkn,Afternoon,Saada,Al-Dhaher,-,Al-Aqsa hospital,Medical_Facility,Hospital,unkn,,0,0,0,0,0,0
350,07/04/2015,unkn,Midday,Taiz,Al-Mukha,Al-Mukha Junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
351,07/04/2015,15,Afternoon,Taiz,Mawyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
352,07/04/2015,17,Afternoon,Taiz,Al-Mukha,The City,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
353,08/04/2015,13,Midday,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
354,08/04/2015,13,Midday,Capital,Al-Thawrah,Al-Hasabah,Rescue Police HQ,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
355,08/04/2015,13,Midday,Capital,Al-Thawrah,Al-Hasabah,Telecommunications Corporation,Infrastructure,Communication,unkn,,2,0,0,3,0,0
356,08/04/2015,14,Midday,Capital,Al-Thawrah,Al-Jiraf,Ministry of Interior,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
